name,trend_05,check,trend_05_identical,trend_09,trend_09_identical,trend_AFD_13,trend_AFD_13_identical,trend_AFD_17,trend_AFD_17_identical,trend_AFD_21,trend_AFD_21_identical,trend_CDU_13,trend_CDU_13_identical,trend_CDU_17,trend_CDU_17_identical,trend_CDU_21,trend_CDU_21_identical,trend_sonst_05,trend_sonst_05_identical,trend_sonst_09,trend_sonst_09_identical,trend_sonst_13,trend_sonst_13_identical,trend_sonst_17,trend_sonst_17_identical,trend_sonst_21,trend_sonst_21_identical,no_dataset_identical,how_many_dataset_identical
2022-12-08 10-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-08 11-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-08 12-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-08 13-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,12
2022-12-08 18-31-15.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-08 19-31-14.RData,,TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,4
2022-12-08 20-31-14.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-08 21-31-14.RData,,TRUE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,FALSE,5
2022-12-08 22-31-13.RData,,TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,FALSE,9
2022-12-08 23-31-14.RData,,TRUE_TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE_FALSE,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,FALSE,6
2022-12-09 00-31-13.RData,,FALSE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_FALSE_FALSE_TRUE_TRUE_TRUE,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,FALSE,8
2022-12-09 01-31-14.RData,,TRUE_FALSE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE_TRUE,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,FALSE,8
2022-12-09 02-31-13.RData,,FALSE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_TRUE_TRUE_FALSE,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,FALSE,7
2022-12-09 06-31-16.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-09 07-31-13.RData,,TRUE_FALSE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,11
2022-12-09 08-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-09 09-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-09 10-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-09 11-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-09 12-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-09 13-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-09 14-31-14.RData,,TRUE_TRUE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,FALSE,6
2022-12-09 23-31-16.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-10 00-31-13.RData,,FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_FALSE_TRUE,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,7
2022-12-10 01-31-14.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_FALSE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,FALSE,9
2022-12-10 02-31-14.RData,,FALSE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_FALSE,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,FALSE,5
2022-12-10 03-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-10 04-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,12
2022-12-10 05-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,10
2022-12-10 06-31-14.RData,,TRUE_TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,4
2022-12-10 07-31-15.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-10 08-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-10 09-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-10 10-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-10 14-31-14.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-10 19-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-10 21-31-15.RData,,TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,4
2022-12-10 22-31-13.RData,,FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_FALSE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,9
2022-12-10 23-31-14.RData,,TRUE_TRUE_FALSE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_FALSE,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,FALSE,9
2022-12-11 00-31-13.RData,,FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_FALSE_FALSE,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,FALSE,3
2022-12-11 01-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,12
2022-12-11 02-31-14.RData,,FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_FALSE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,FALSE,4
2022-12-11 03-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,1
2022-12-11 04-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,FALSE,10
2022-12-11 05-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,10
2022-12-11 06-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_FALSE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,FALSE,8
2022-12-11 07-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,FALSE,2
2022-12-11 08-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,1
2022-12-11 09-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-11 10-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-11 11-31-14.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-11 12-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,10
2022-12-11 13-31-14.RData,,FALSE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_TRUE_FALSE_FALSE_FALSE_TRUE_TRUE,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,FALSE,6
2022-12-11 14-31-15.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-11 15-31-14.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,9
2022-12-11 16-31-13.RData,,FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,FALSE,3
2022-12-11 17-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,11
2022-12-11 18-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,11
2022-12-11 19-31-14.RData,,TRUE_TRUE_FALSE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_FALSE_FALSE_TRUE,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,FALSE,8
2022-12-11 20-31-14.RData,,FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_TRUE,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,FALSE,6
2022-12-11 21-31-14.RData,,TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_TRUE,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,5
2022-12-11 22-31-13.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,3
2022-12-11 23-31-14.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_FALSE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,FALSE,11
2022-12-12 00-31-13.RData,,FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,FALSE,2
2022-12-12 01-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-12 02-31-14.RData,,TRUE_TRUE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,FALSE,5
2022-12-12 03-31-14.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-12 04-31-13.RData,,FALSE_FALSE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE_TRUE,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,FALSE,7
2022-12-12 05-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,12
2022-12-12 06-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,10
2022-12-12 07-31-14.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-12 08-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,1
