name,trend_05,check,trend_05_identical,trend_09,trend_09_identical,trend_AFD_13,trend_AFD_13_identical,trend_AFD_17,trend_AFD_17_identical,trend_AFD_21,trend_AFD_21_identical,trend_CDU_13,trend_CDU_13_identical,trend_CDU_17,trend_CDU_17_identical,trend_CDU_21,trend_CDU_21_identical,trend_sonst_05,trend_sonst_05_identical,trend_sonst_09,trend_sonst_09_identical,trend_sonst_13,trend_sonst_13_identical,trend_sonst_17,trend_sonst_17_identical,trend_sonst_21,trend_sonst_21_identical,no_dataset_identical,how_many_dataset_identical
2022-12-15 22-31-15.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,3
2022-12-15 23-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,FALSE,10
2022-12-16 00-31-12.RData,,TRUE_TRUE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,FALSE,7
2022-12-16 01-31-14.RData,,TRUE_TRUE_FALSE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,9
2022-12-16 02-31-12.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,FALSE,12
2022-12-16 03-31-13.RData,,TRUE_TRUE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_TRUE_FALSE_FALSE,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,FALSE,6
2022-12-16 05-31-12.RData,,TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_TRUE,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,5
2022-12-16 06-31-12.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,FALSE,9
2022-12-16 07-31-13.RData,,TRUE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,FALSE,4
2022-12-16 08-31-13.RData,,TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,1
2022-12-16 09-31-12.RData,,FALSE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,11
2022-12-16 11-31-14.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,1
2022-12-16 12-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,10
2022-12-16 13-31-13.RData,,TRUE_TRUE_FALSE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_TRUE,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,FALSE,8
2022-12-16 14-31-12.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,FALSE,5
2022-12-16 17-31-30.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,1
2022-12-16 18-31-13.RData,,TRUE_FALSE_FALSE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_TRUE,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,6
2022-12-16 19-31-14.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,3
2022-12-16 20-31-15.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-16 21-31-13.RData,,FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_TRUE,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,FALSE,6
2022-12-16 22-31-14.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,3
2022-12-16 23-31-13.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,FALSE,6
2022-12-17 00-31-13.RData,,TRUE_TRUE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,FALSE,4
2022-12-17 01-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,12
2022-12-17 02-31-17.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-17 03-31-27.RData,,FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,FALSE,5
2022-12-17 04-31-12.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-17 05-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,10
2022-12-17 06-31-12.RData,,FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,9
2022-12-17 07-31-12.RData,,TRUE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,3
2022-12-17 08-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,3
2022-12-17 09-31-12.RData,,FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_TRUE,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,FALSE,6
2022-12-17 10-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-17 11-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,10
2022-12-17 12-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,2
2022-12-17 13-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,FALSE,9
2022-12-17 14-31-12.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,3
2022-12-17 15-31-13.RData,,TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,2
2022-12-17 16-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,FALSE,7
2022-12-17 17-31-14.RData,,FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,1
2022-12-17 18-31-13.RData,,TRUE_FALSE_FALSE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_TRUE,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,6
2022-12-17 19-31-13.RData,,FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_TRUE_FALSE_FALSE_TRUE,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,FALSE,5
2022-12-17 20-31-14.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-17 21-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-17 22-31-14.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,3
2022-12-17 23-31-14.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,3
2022-12-18 00-31-14.RData,,TRUE_TRUE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,FALSE,4
2022-12-18 01-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,12
2022-12-18 02-31-14.RData,,TRUE_TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,3
2022-12-18 03-31-15.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-18 04-31-14.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-18 05-31-13.RData,,TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,11
2022-12-18 06-31-13.RData,,FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,8
2022-12-18 07-31-13.RData,,TRUE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,3
2022-12-18 08-31-14.RData,,FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,6
2022-12-18 09-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,FALSE,3
2022-12-18 10-31-13.RData,,TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,13
2022-12-18 11-31-13.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_TRUE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,FALSE,11
2022-12-18 12-31-15.RData,,FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,2
2022-12-18 13-31-12.RData,,TRUE_TRUE_TRUE_FALSE_TRUE_TRUE_FALSE_TRUE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,10
2022-12-18 14-31-12.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,3
2022-12-18 15-31-13.RData,,TRUE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_FALSE,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,4
2022-12-18 16-31-12.RData,,TRUE_FALSE_TRUE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_TRUE_TRUE_FALSE_TRUE,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE,FALSE,6
2022-12-18 17-31-12.RData,,FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,FALSE,4
2022-12-18 18-31-12.RData,,FALSE_FALSE_TRUE_FALSE_TRUE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,4
2022-12-18 19-31-12.RData,,TRUE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_TRUE_FALSE_FALSE_TRUE,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,FALSE,6
2022-12-18 20-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-18 21-31-12.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,0
2022-12-18 22-31-12.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_FALSE_FALSE_FALSE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,TRUE,FALSE,4
2022-12-18 23-31-11.RData,,FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_TRUE_TRUE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,TRUE,FALSE,5
2022-12-19 00-31-13.RData,,FALSE_FALSE_FALSE_FALSE_FALSE_FALSE_TRUE_FALSE_FALSE_TRUE_FALSE_FALSE_FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,FALSE,2
